Sample_number,Site_code,LU,Passage,Round,Day,Month,Year,Time,DayNb,DayNight,Season,Trap,Msq_genus,Msq_group,Msq_species,Msq_species_complete,Msq_ID,Sex,Fed,Comment ,Screen,Screen_bool,Pos_bool,PCR_species,Molecular_marker,Msq_species_molecular,UK_abdomen,DukeU_abdomen,Random selection ITS2 if Duke yes no need to re-do,PCR cytb Pos,PCR cytb seq
BC0959,FIH02,fields,high,1,22,10,2019,16,Day2,Day,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC0960,FIH02,fields,high,1,22,10,2019,16,Day2,Day,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC0961,FIH02,fields,high,1,22,10,2019,16,Day2,Day,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC0962,FIH02,fields,high,1,22,10,2019,16,Day2,Day,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC0963,FIH02,fields,high,1,22,10,2019,16,Day2,Day,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,ITS2/CO1,An. campestris,,Yes,No,,
BC0964,FIH02,fields,high,1,22,10,2019,16,Day2,Day,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC0965,FIH02,fields,high,1,22,10,2019,17,Day2,Day,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC0966,FIH02,fields,high,1,22,10,2019,17,Day2,Day,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC0967,FIH02,fields,high,1,22,10,2019,17,Day2,Day,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC0968,FIH02,fields,high,1,22,10,2019,17,Day2,Day,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC0969,FIH02,fields,high,1,22,10,2019,17,Day2,Day,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC0970,FIH02,fields,high,1,22,10,2019,17,Day2,Day,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC0971,FIH02,fields,high,1,22,10,2019,17,Day2,Day,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC0972,FIH02,fields,high,1,22,10,2019,18,Day2,Day,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC0973,FIH02,fields,high,1,22,10,2019,18,Day2,Day,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC0974,FIH02,fields,high,1,22,10,2019,18,Day2,Day,Rainy,HDN,Anopheles,Tessellatus,tessellatus,An. tessellatus,tessellatus,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC0975,FIH02,fields,high,1,22,10,2019,18,Day2,Day,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC0976,FIH02,fields,high,1,22,10,2019,18,Day2,Day,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC0977,FIH02,fields,high,1,22,10,2019,19,Day2,Night,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC0978,FIH02,fields,high,1,22,10,2019,19,Day2,Night,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC0979,FIH02,fields,high,1,22,10,2019,19,Day2,Night,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC0980,FIH02,fields,high,1,22,10,2019,19,Day2,Night,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC0981,FIH02,fields,high,1,22,10,2019,19,Day2,Night,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC0982,FIH02,fields,high,1,22,10,2019,20,Day2,Night,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC0983,FIH02,fields,high,1,22,10,2019,20,Day2,Night,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC0984,FIH02,fields,high,1,22,10,2019,20,Day2,Night,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC0985,FIH02,fields,high,1,22,10,2019,20,Day2,Night,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC0986,FIH02,fields,high,1,22,10,2019,21,Day2,Night,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC0987,FIH02,fields,high,1,22,10,2019,21,Day2,Night,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,Yes,none,Neg,0,0,NA,,,,No,No,,
BC0988,FIH02,fields,high,1,22,10,2019,21,Day2,Night,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC0989,FIH02,fields,high,1,22,10,2019,21,Day2,Night,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC0990,FIH02,fields,high,1,22,10,2019,21,Day2,Night,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC0991,FIH02,fields,high,1,22,10,2019,21,Day2,Night,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC0992,FIH02,fields,high,1,22,10,2019,21,Day2,Night,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC0993,FIH02,fields,high,1,22,10,2019,21,Day2,Night,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,Yes,none,Neg,0,0,NA,,,,No,No,,
BC0994,FIH02,fields,high,1,22,10,2019,22,Day2,Night,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC0995,FIH02,fields,high,1,22,10,2019,22,Day2,Night,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC0996,FIH02,fields,high,1,22,10,2019,22,Day2,Night,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC0997,FIH02,fields,high,1,22,10,2019,22,Day2,Night,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC0998,FIH02,fields,high,1,22,10,2019,22,Day2,Night,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC0999,FIH02,fields,high,1,22,10,2019,22,Day2,Night,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1000,FIH02,fields,high,1,22,10,2019,22,Day2,Night,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC1001,FIH02,fields,high,1,22,10,2019,22,Day2,Night,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,Yes,none,Neg,0,0,NA,,,,No,No,,
BC1002,FIH02,fields,high,1,22,10,2019,23,Day2,Night,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1003,FIH02,fields,high,1,22,10,2019,23,Day2,Night,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1004,FIH02,fields,high,1,22,10,2019,23,Day2,Night,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC1005,FIH02,fields,high,1,23,10,2019,24,Day2,Night,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC1006,FIH02,fields,high,1,23,10,2019,24,Day2,Night,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1007,FIH02,fields,high,1,23,10,2019,24,Day2,Night,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1008,FIH02,fields,high,1,23,10,2019,24,Day2,Night,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1009,FIH02,fields,high,1,23,10,2019,24,Day2,Night,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,ITS2,An. nigerrimus,,Yes,Yes,,
BC1010,FIH02,fields,high,1,23,10,2019,1,Day2,Night,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1011,FIH02,fields,high,1,23,10,2019,2,Day2,Night,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1012,FIH02,fields,high,1,23,10,2019,2,Day2,Night,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1013,FIH02,fields,high,1,23,10,2019,2,Day2,Night,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1014,FIH02,fields,high,1,23,10,2019,2,Day2,Night,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC1015,FIH02,fields,high,1,23,10,2019,2,Day2,Night,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1016,FIH02,fields,high,1,23,10,2019,2,Day2,Night,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1017,FIH02,fields,high,1,23,10,2019,2,Day2,Night,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1018,FIH02,fields,high,1,23,10,2019,2,Day2,Night,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1019,FIH02,fields,high,1,23,10,2019,2,Day2,Night,Rainy,HDN,Anopheles,Tessellatus,tessellatus,An. tessellatus,tessellatus,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC1020,FIH02,fields,high,1,23,10,2019,2,Day2,Night,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1021,FIH02,fields,high,1,23,10,2019,2,Day2,Night,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1022,FIH02,fields,high,1,23,10,2019,2,Day2,Night,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1023,FIH02,fields,high,1,23,10,2019,2,Day2,Night,Rainy,HDN,Anopheles,unidentified,unidentified,unidentified,unidentified,Female,Yes,missing legs,Neg,0,0,NA,,,,No,No,,
BC1024,FIH02,fields,high,1,23,10,2019,3,Day2,Night,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1025,FIH02,fields,high,1,23,10,2019,3,Day2,Night,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1026,FIH02,fields,high,1,23,10,2019,3,Day2,Night,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1027,FIH02,fields,high,1,23,10,2019,3,Day2,Night,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1028,FIH02,fields,high,1,23,10,2019,3,Day2,Night,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1029,FIH02,fields,high,1,23,10,2019,3,Day2,Night,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1030,FIH02,fields,high,1,23,10,2019,3,Day2,Night,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1031,FIH02,fields,high,1,23,10,2019,3,Day2,Night,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1032,FIH02,fields,high,1,23,10,2019,3,Day2,Night,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1033,FIH02,fields,high,1,23,10,2019,3,Day2,Night,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1034,FIH02,fields,high,1,23,10,2019,3,Day2,Night,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1035,FIH02,fields,high,1,23,10,2019,3,Day2,Night,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC1036,FIH02,fields,high,1,23,10,2019,3,Day2,Night,Rainy,HDN,Anopheles,Tessellatus,tessellatus,An. tessellatus,tessellatus,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1037,FIH02,fields,high,1,23,10,2019,3,Day2,Night,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1038,FIH02,fields,high,1,23,10,2019,3,Day2,Night,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1039,FIH02,fields,high,1,23,10,2019,4,Day2,Night,Rainy,HDN,Anopheles,Tessellatus,tessellatus,An. tessellatus,tessellatus,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1040,FIH02,fields,high,1,23,10,2019,6,Day2,Night,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1041,FIH02,fields,high,1,23,10,2019,6,Day2,Night,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC1042,FIH02,fields,high,1,23,10,2019,8,Day2,Day,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1043,FIH02,fields,high,1,23,10,2019,8,Day2,Day,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1044,FIH02,fields,high,1,23,10,2019,11,Day2,Day,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1045,FIH02,fields,high,1,23,10,2019,13,Day2,Day,Rainy,HDN,Anopheles,unidentified,unidentified,unidentified,unidentified,Female,No,lost sample,NA,NA,0,NA,,,,No,No,,
BC1046,FIH02,fields,high,1,23,10,2019,14,Day2,Day,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1047,FIH02,fields,high,1,23,10,2019,15,Day2,Day,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1048,FIH02,fields,high,1,23,10,2019,15,Day2,Day,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1049,FIH02,fields,high,1,23,10,2019,16,Day2,Day,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1050,FIH02,fields,high,1,23,10,2019,16,Day2,Day,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1051,FIH02,fields,high,1,23,10,2019,16,Day2,Day,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1052,FIH02,fields,high,1,23,10,2019,16,Day2,Day,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1053,FIH02,fields,high,1,23,10,2019,16,Day2,Day,Rainy,HDN,Anopheles,Tessellatus,tessellatus,An. tessellatus,tessellatus,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1054,FIH02,fields,high,1,23,10,2019,16,Day2,Day,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Pos,1,0,Neg,,,,No,No,no,
BC1055,FIH02,fields,high,1,23,10,2019,17,Day3,Day,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1056,FIH02,fields,high,1,23,10,2019,17,Day3,Day,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1057,FIH02,fields,high,1,23,10,2019,17,Day3,Day,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1058,FIH02,fields,high,1,23,10,2019,17,Day3,Day,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1059,FIH02,fields,high,1,23,10,2019,17,Day3,Day,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC1060,FIH02,fields,high,1,23,10,2019,17,Day3,Day,Rainy,HDN,Anopheles,Tessellatus,tessellatus,An. tessellatus,tessellatus,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1061,FIH02,fields,high,1,23,10,2019,17,Day3,Day,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC1062,FIH02,fields,high,1,23,10,2019,17,Day3,Day,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1063,FIH02,fields,high,1,23,10,2019,18,Day3,Day,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1064,FIH02,fields,high,1,23,10,2019,18,Day3,Day,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1065,FIH02,fields,high,1,23,10,2019,18,Day3,Day,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1066,FIH02,fields,high,1,23,10,2019,19,Day3,Night,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC1067,FIH02,fields,high,1,23,10,2019,19,Day3,Night,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC1068,FIH02,fields,high,1,23,10,2019,19,Day3,Night,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC1069,FIH02,fields,high,1,23,10,2019,19,Day3,Night,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1070,FIH02,fields,high,1,23,10,2019,19,Day3,Night,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1071,FIH02,fields,high,1,23,10,2019,19,Day3,Night,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC1072,FIH02,fields,high,1,23,10,2019,19,Day3,Night,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1073,FIH02,fields,high,1,23,10,2019,19,Day3,Night,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1074,FIH02,fields,high,1,23,10,2019,20,Day3,Night,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC1075,FIH02,fields,high,1,23,10,2019,20,Day3,Night,Rainy,HDN,Anopheles,Leucosphyrus,dirus,An. dirus,dirus,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1076,FIH02,fields,high,1,23,10,2019,20,Day3,Night,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1077,FIH02,fields,high,1,23,10,2019,20,Day3,Night,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1078,FIH02,fields,high,1,23,10,2019,20,Day3,Night,Rainy,HDN,Anopheles,Tessellatus,tessellatus,An. tessellatus,tessellatus,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1079,FIH02,fields,high,1,23,10,2019,20,Day3,Night,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC1080,FIH02,fields,high,1,23,10,2019,20,Day3,Night,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC1081,FIH02,fields,high,1,23,10,2019,20,Day3,Night,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1082,FIH02,fields,high,1,23,10,2019,20,Day3,Night,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1083,FIH02,fields,high,1,23,10,2019,20,Day3,Night,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1084,FIH02,fields,high,1,23,10,2019,20,Day3,Night,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1085,FIH02,fields,high,1,23,10,2019,20,Day3,Night,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1086,FIH02,fields,high,1,23,10,2019,20,Day3,Night,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1087,FIH02,fields,high,1,23,10,2019,20,Day3,Night,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1088,FIH02,fields,high,1,23,10,2019,20,Day3,Night,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1089,FIH02,fields,high,1,23,10,2019,20,Day3,Night,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1090,FIH02,fields,high,1,23,10,2019,20,Day3,Night,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1091,FIH02,fields,high,1,23,10,2019,20,Day3,Night,Rainy,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC1092,FIH02,fields,high,1,23,10,2019,20,Day3,Night,Rainy,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC1093,FIH02,fields,high,1,23,10,2019,20,Day3,Night,Rainy,HDN,Anopheles,Tessellatus,tessellatus,An. tessellatus,tessellatus,Female,No,none,Neg,0,0,NA,,,,No,No,,
